Time;X;Y;Z;Vx;Vy;Vz;Ax;Ay;Az;Jx;Jy;Jz
1.576000;0.249646;0.100029;0.000000;0.361239;-0.000024;0.000000;0.200155;-0.000100;0.000000;-1.416573;0.000271;0.000000
1.584000;0.252543;0.100029;0.000000;0.362794;-0.000025;0.000000;0.188784;-0.000098;0.000000;-1.426075;0.000274;0.000000
1.592000;0.255451;0.100029;0.000000;0.364259;-0.000026;0.000000;0.177339;-0.000096;0.000000;-1.435001;0.000276;0.000000
1.600000;0.258371;0.100029;0.000000;0.365632;-0.000027;0.000000;0.165825;-0.000094;0.000000;-1.443351;0.000279;0.000000
1.608000;0.261301;0.100029;0.000000;0.366912;-0.000027;0.000000;0.154247;-0.000092;0.000000;-1.451125;0.000282;0.000000
1.616000;0.264241;0.100028;0.000000;0.368100;-0.000028;0.000000;0.142609;-0.000089;0.000000;-1.458323;0.000284;0.000000
1.624000;0.267190;0.100028;0.000000;0.369194;-0.000029;0.000000;0.130916;-0.000087;0.000000;-1.464946;0.000286;0.000000
1.632000;0.270148;0.100028;0.000000;0.370194;-0.000030;0.000000;0.119171;-0.000085;0.000000;-1.470992;0.000289;0.000000
1.640000;0.273113;0.100028;0.000000;0.371100;-0.000030;0.000000;0.107381;-0.000082;0.000000;-1.476463;0.000291;0.000000
1.648000;0.276085;0.100027;0.000000;0.371912;-0.000031;0.000000;0.095550;-0.000080;0.000000;-1.481357;0.000293;0.000000
1.656000;0.279063;0.100027;0.000000;0.372629;-0.000032;0.000000;0.083681;-0.000078;0.000000;-1.485676;0.000294;0.000000
1.664000;0.282047;0.100027;0.000000;0.373251;-0.000032;0.000000;0.071780;-0.000075;0.000000;-1.489419;0.000296;0.000000
1.672000;0.285035;0.100027;0.000000;0.373777;-0.000033;0.000000;0.059852;-0.000073;0.000000;-1.492586;0.000298;0.000000
1.680000;0.288027;0.100026;0.000000;0.374208;-0.000033;0.000000;0.047900;-0.000071;0.000000;-1.495177;0.000299;0.000000
1.688000;0.291022;0.100026;0.000000;0.374544;-0.000034;0.000000;0.035931;-0.000068;0.000000;-1.497192;0.000301;0.000000
1.696000;0.294020;0.100026;0.000000;0.374783;-0.000034;0.000000;0.023947;-0.000066;0.000000;-1.498631;0.000302;0.000000
1.704000;0.297018;0.100026;0.000000;0.374927;-0.000035;0.000000;0.011954;-0.000063;0.000000;-1.499494;0.000303;0.000000
1.712000;0.300018;0.100025;0.000000;0.374975;-0.000035;0.000000;-0.000043;-0.000061;0.000000;-1.499781;0.000304;0.000000
1.720000;0.303018;0.100025;0.000000;0.374926;-0.000036;0.000000;-0.012041;-0.000058;0.000000;-1.499492;0.000305;0.000000
1.728000;0.306017;0.100025;0.000000;0.374782;-0.000036;0.000000;-0.024034;-0.000056;0.000000;-1.498628;0.000306;0.000000
1.736000;0.309014;0.100024;0.000000;0.374542;-0.000037;0.000000;-0.036017;-0.000054;0.000000;-1.497187;0.000307;0.000000
1.744000;0.312009;0.100024;0.000000;0.374206;-0.000037;0.000000;-0.047987;-0.000051;0.000000;-1.495171;0.000307;0.000000
1.752000;0.315001;0.100024;0.000000;0.373774;-0.000038;0.000000;-0.059939;-0.000049;0.000000;-1.492579;0.000308;0.000000
1.760000;0.317989;0.100024;0.000000;0.373247;-0.000038;0.000000;-0.071867;-0.000046;0.000000;-1.489410;0.000308;0.000000
1.768000;0.320973;0.100023;0.000000;0.372624;-0.000038;0.000000;-0.083768;-0.000044;0.000000;-1.485666;0.000308;0.000000
1.776000;0.323951;0.100023;0.000000;0.371906;-0.000039;0.000000;-0.095636;-0.000041;0.000000;-1.481346;0.000308;0.000000
1.784000;0.326923;0.100023;0.000000;0.371094;-0.000039;0.000000;-0.107468;-0.000039;0.000000;-1.476450;0.000308;0.000000
1.792000;0.329888;0.100022;0.000000;0.370187;-0.000039;0.000000;-0.119258;-0.000036;0.000000;-1.470978;0.000308;0.000000
1.800000;0.332846;0.100022;0.000000;0.369186;-0.000040;0.000000;-0.131002;-0.000034;0.000000;-1.464931;0.000308;0.000000
1.808000;0.335795;0.100022;0.000000;0.368091;-0.000040;0.000000;-0.142695;-0.000031;0.000000;-1.458307;0.000307;0.000000
1.816000;0.338735;0.100021;0.000000;0.366903;-0.000040;0.000000;-0.154333;-0.000029;0.000000;-1.451107;0.000307;0.000000
1.824000;0.341665;0.100021;0.000000;0.365622;-0.000040;0.000000;-0.165911;-0.000026;0.000000;-1.443332;0.000306;0.000000
1.832000;0.344585;0.100021;0.000000;0.364249;-0.000041;0.000000;-0.177425;-0.000024;0.000000;-1.434980;0.000306;0.000000
1.840000;0.347493;0.100020;0.000000;0.362783;-0.000041;0.000000;-0.188869;-0.000022;0.000000;-1.426053;0.000305;0.000000
1.848000;0.350389;0.100020;0.000000;0.361227;-0.000041;0.000000;-0.200240;-0.000019;0.000000;-1.416550;0.000304;0.000000
1.856000;0.353272;0.100020;0.000000;0.359580;-0.000041;0.000000;-0.211533;-0.000017;0.000000;-1.406470;0.000303;0.000000
1.864000;0.356142;0.100019;0.000000;0.357843;-0.000041;0.000000;-0.222742;-0.000014;0.000000;-1.395815;0.000302;0.000000
1.872000;0.358997;0.100019;0.000000;0.356016;-0.000041;0.000000;-0.233864;-0.000012;0.000000;-1.384584;0.000300;0.000000
1.880000;0.361838;0.100019;0.000000;0.354101;-0.000041;0.000000;-0.244894;-0.000010;0.000000;-1.372777;0.000299;0.000000
1.888000;0.364663;0.100018;0.000000;0.352098;-0.000041;0.000000;-0.255827;-0.000007;0.000000;-1.360394;0.000297;0.000000
1.896000;0.367471;0.100018;0.000000;0.350008;-0.000041;0.000000;-0.266659;-0.000005;0.000000;-1.347436;0.000296;0.000000
1.904000;0.370263;0.100018;0.000000;0.347832;-0.000041;0.000000;-0.277385;-0.000002;0.000000;-1.333901;0.000294;0.000000
1.912000;0.373036;0.100017;0.000000;0.345570;-0.000041;0.000000;-0.288000;-0.000000;0.000000;-1.319790;0.000292;0.000000
1.920000;0.375792;0.100017;0.000000;0.343224;-0.000041;0.000000;-0.298500;0.000002;0.000000;-1.305104;0.000290;0.000000
1.928000;0.378528;0.100017;0.000000;0.340795;-0.000041;0.000000;-0.308880;0.000005;0.000000;-1.289841;0.000288;0.000000
1.936000;0.381244;0.100016;0.000000;0.338282;-0.000041;0.000000;-0.319136;0.000007;0.000000;-1.274003;0.000286;0.000000
1.944000;0.383940;0.100016;0.000000;0.335689;-0.000041;0.000000;-0.329262;0.000009;0.000000;-1.257589;0.000283;0.000000
1.952000;0.386615;0.100016;0.000000;0.333015;-0.000041;0.000000;-0.339255;0.000011;0.000000;-1.240598;0.000281;0.000000
1.960000;0.389268;0.100015;0.000000;0.330261;-0.000041;0.000000;-0.349110;0.000014;0.000000;-1.223032;0.000278;0.000000
1.968000;0.391899;0.100015;0.000000;0.327429;-0.000041;0.000000;-0.358822;0.000016;0.000000;-1.204890;0.000276;0.000000
1.976000;0.394507;0.100015;0.000000;0.324520;-0.000041;0.000000;-0.368387;0.000018;0.000000;-1.186172;0.000273;0.000000
1.984000;0.397091;0.100014;0.000000;0.321535;-0.000041;0.000000;-0.377800;0.000020;0.000000;-1.166878;0.000270;0.000000
1.992000;0.399651;0.100014;0.000000;0.318476;-0.000041;0.000000;-0.387056;0.000022;0.000000;-1.147009;0.000267;0.000000
2.000000;0.402186;0.100014;0.000000;0.315343;-0.000040;0.000000;-0.396150;0.000024;0.000000;-1.126563;0.000264;0.000000
2.008000;0.404696;0.100013;0.000000;0.312138;-0.000040;0.000000;-0.405079;0.000027;0.000000;-1.105541;0.000260;0.000000
2.016000;0.407181;0.100013;0.000000;0.308862;-0.000040;0.000000;-0.413837;0.000029;0.000000;-1.083944;0.000257;0.000000
2.024000;0.409638;0.100013;0.000000;0.305517;-0.000040;0.000000;-0.422421;0.000031;0.000000;-1.061770;0.000253;0.000000
2.032000;0.412069;0.100013;0.000000;0.302104;-0.000039;0.000000;-0.430824;0.000033;0.000000;-1.039021;0.000250;0.000000
2.040000;0.414472;0.100012;0.000000;0.298624;-0.000039;0.000000;-0.439043;0.000035;0.000000;-1.015696;0.000246;0.000000
2.048000;0.416846;0.100012;0.000000;0.295080;-0.000039;0.000000;-0.447074;0.000037;0.000000;-0.991794;0.000242;0.000000
2.056000;0.419193;0.100012;0.000000;0.291472;-0.000039;0.000000;-0.454911;0.000039;0.000000;-0.967317;0.000238;0.000000
2.064000;0.421510;0.100011;0.000000;0.287802;-0.000038;0.000000;-0.462549;0.000040;0.000000;-0.942264;0.000234;0.000000
2.072000;0.423797;0.100011;0.000000;0.284071;-0.000038;0.000000;-0.469985;0.000042;0.000000;-0.916635;0.000230;0.000000
2.080000;0.426055;0.100011;0.000000;0.280282;-0.000038;0.000000;-0.477214;0.000044;0.000000;-0.890431;0.000225;0.000000
2.088000;0.428282;0.100010;0.000000;0.276437;-0.000037;0.000000;-0.484231;0.000046;0.000000;-0.863650;0.000221;0.000000
2.096000;0.430478;0.100010;0.000000;0.272535;-0.000037;0.000000;-0.491031;0.000048;0.000000;-0.836293;0.000216;0.000000
2.104000;0.432642;0.100010;0.000000;0.268581;-0.000037;0.000000;-0.497610;0.000049;0.000000;-0.808360;0.000212;0.000000
2.112000;0.434775;0.100009;0.000000;0.264574;-0.000036;0.000000;-0.503963;0.000051;0.000000;-0.779852;0.000207;0.000000
2.120000;0.436875;0.100009;0.000000;0.260518;-0.000036;0.000000;-0.510086;0.000053;0.000000;-0.750768;0.000202;0.000000
2.128000;0.438943;0.100009;0.000000;0.256413;-0.000035;0.000000;-0.515974;0.000054;0.000000;-0.721107;0.000197;0.000000
2.136000;0.440978;0.100009;0.000000;0.252263;-0.000035;0.000000;-0.521622;0.000056;0.000000;-0.690871;0.000192;0.000000
2.144000;0.442979;0.100008;0.000000;0.248068;-0.000034;0.000000;-0.527026;0.000057;0.000000;-0.660059;0.000186;0.000000
2.152000;0.444947;0.100008;0.000000;0.243831;-0.000034;0.000000;-0.532182;0.000059;0.000000;-0.628671;0.000181;0.000000
2.160000;0.446880;0.100008;0.000000;0.239554;-0.000033;0.000000;-0.537083;0.000060;0.000000;-0.596707;0.000176;0.000000
2.168000;0.448779;0.100008;0.000000;0.235238;-0.000033;0.000000;-0.541727;0.000062;0.000000;-0.564167;0.000170;0.000000
2.176000;0.450644;0.100007;0.000000;0.230887;-0.000032;0.000000;-0.546109;0.000063;0.000000;-0.531051;0.000164;0.000000
2.184000;0.452473;0.100007;0.000000;0.226501;-0.000032;0.000000;-0.550223;0.000064;0.000000;-0.497359;0.000158;0.000000
2.192000;0.454268;0.100007;0.000000;0.222084;-0.000031;0.000000;-0.554065;0.000065;0.000000;-0.463091;0.000152;0.000000
2.200000;0.456027;0.100007;0.000000;0.217637;-0.000031;0.000000;-0.557630;0.000067;0.000000;-0.428248;0.000146;0.000000
2.208000;0.457750;0.100006;0.000000;0.213163;-0.000030;0.000000;-0.560915;0.000068;0.000000;-0.392828;0.000140;0.000000
2.216000;0.459437;0.100006;0.000000;0.208663;-0.000030;0.000000;-0.563914;0.000069;0.000000;-0.356833;0.000134;0.000000
2.224000;0.461089;0.100006;0.000000;0.204141;-0.000029;0.000000;-0.566623;0.000070;0.000000;-0.320262;0.000127;0.000000
2.232000;0.462703;0.100006;0.000000;0.199598;-0.000029;0.000000;-0.569037;0.000071;0.000000;-0.283114;0.000121;0.000000
2.240000;0.464282;0.100005;0.000000;0.195037;-0.000028;0.000000;-0.571151;0.000072;0.000000;-0.245391;0.000114;0.000000
2.248000;0.465824;0.100005;0.000000;0.190460;-0.000028;0.000000;-0.572962;0.000073;0.000000;-0.207092;0.000107;0.000000
2.256000;0.467329;0.100005;0.000000;0.185871;-0.000027;0.000000;-0.574463;0.000074;0.000000;-0.168217;0.000100;0.000000
2.264000;0.468798;0.100005;0.000000;0.181270;-0.000026;0.000000;-0.575652;0.000074;0.000000;-0.128766;0.000093;0.000000
2.272000;0.470230;0.100004;0.000000;0.176661;-0.000026;0.000000;-0.576522;0.000075;0.000000;-0.088739;0.000086;0.000000
2.280000;0.471625;0.100004;0.000000;0.172046;-0.000025;0.000000;-0.577070;0.000076;0.000000;-0.048137;0.000079;0.000000
2.288000;0.472982;0.100004;0.000000;0.167429;-0.000025;0.000000;-0.577291;0.000076;0.000000;-0.006958;0.000072;0.000000
2.296000;0.474303;0.100004;0.000000;0.162811;-0.000024;0.000000;-0.577180;0.000077;0.000000;0.034797;0.000064;0.000000
2.304000;0.475587;0.100004;0.000000;0.158195;-0.000023;0.000000;-0.576732;0.000077;0.000000;0.077127;0.000056;0.000000
2.312000;0.476834;0.100004;0.000000;0.153584;-0.000023;0.000000;-0.575944;0.000078;0.000000;0.120034;0.000049;0.000000
2.320000;0.478045;0.100003;0.000000;0.148981;-0.000022;0.000000;-0.574810;0.000078;0.000000;0.163516;0.000041;0.000000
2.328000;0.479218;0.100003;0.000000;0.144388;-0.000021;0.000000;-0.573326;0.000078;0.000000;0.207574;0.000033;0.000000
2.336000;0.480355;0.100003;0.000000;0.139808;-0.000021;0.000000;-0.571487;0.000079;0.000000;0.252208;0.000025;0.000000
2.344000;0.481455;0.100003;0.000000;0.135245;-0.000020;0.000000;-0.569289;0.000079;0.000000;0.297418;0.000017;0.000000
2.352000;0.482519;0.100003;0.000000;0.130701;-0.000020;0.000000;-0.566727;0.000079;0.000000;0.343204;0.000008;0.000000
2.360000;0.483546;0.100003;0.000000;0.126178;-0.000019;0.000000;-0.563797;0.000079;0.000000;0.389566;-0.000000;0.000000
2.368000;0.484538;0.100002;0.000000;0.121681;-0.000018;0.000000;-0.560493;0.000079;0.000000;0.436504;-0.000009;0.000000
2.376000;0.485493;0.100002;0.000000;0.117211;-0.000018;0.000000;-0.556811;0.000079;0.000000;0.484018;-0.000017;0.000000
2.384000;0.486413;0.100002;0.000000;0.112773;-0.000017;0.000000;-0.552747;0.000079;0.000000;0.532108;-0.000026;0.000000
2.392000;0.487298;0.100002;0.000000;0.108369;-0.000016;0.000000;-0.548296;0.000078;0.000000;0.580773;-0.000035;0.000000
2.400000;0.488147;0.100002;0.000000;0.104001;-0.000016;0.000000;-0.543453;0.000078;0.000000;0.630015;-0.000044;0.000000
2.408000;0.488962;0.100002;0.000000;0.099674;-0.000015;0.000000;-0.538214;0.000078;0.000000;0.679832;-0.000053;0.000000
2.416000;0.489742;0.100002;0.000000;0.095391;-0.000015;0.000000;-0.532574;0.000077;0.000000;0.730225;-0.000062;0.000000
2.424000;0.490488;0.100001;0.000000;0.091154;-0.000014;0.000000;-0.526529;0.000077;0.000000;0.781195;-0.000072;0.000000
2.432000;0.491201;0.100001;0.000000;0.086968;-0.000013;0.000000;-0.520073;0.000076;0.000000;0.832740;-0.000081;0.000000
2.440000;0.491880;0.100001;0.000000;0.082834;-0.000013;0.000000;-0.513203;0.000075;0.000000;0.884861;-0.000091;0.000000
2.448000;0.492526;0.100001;0.000000;0.078757;-0.000012;0.000000;-0.505914;0.000075;0.000000;0.937558;-0.000100;0.000000
2.456000;0.493140;0.100001;0.000000;0.074741;-0.000012;0.000000;-0.498201;0.000074;0.000000;0.990831;-0.000110;0.000000
2.464000;0.493722;0.100001;0.000000;0.070787;-0.000011;0.000000;-0.490059;0.000073;0.000000;1.044679;-0.000120;0.000000
2.472000;0.494273;0.100001;0.000000;0.066901;-0.000010;0.000000;-0.481485;0.000072;0.000000;1.099104;-0.000130;0.000000
2.480000;0.494793;0.100001;0.000000;0.063085;-0.000010;0.000000;-0.472472;0.000071;0.000000;1.154105;-0.000140;0.000000
2.488000;0.495283;0.100001;0.000000;0.059342;-0.000009;0.000000;-0.463017;0.000070;0.000000;1.209681;-0.000151;0.000000
2.496000;0.495743;0.100001;0.000000;0.055678;-0.000009;0.000000;-0.453116;0.000068;0.000000;1.265834;-0.000161;0.000000
2.504000;0.496174;0.100001;0.000000;0.052094;-0.000008;0.000000;-0.442762;0.000067;0.000000;1.322562;-0.000172;0.000000
2.512000;0.496576;0.100001;0.000000;0.048595;-0.000008;0.000000;-0.431953;0.000066;0.000000;1.379867;-0.000182;0.000000
2.520000;0.496951;0.100000;0.000000;0.045184;-0.000007;0.000000;-0.420683;0.000064;0.000000;1.437747;-0.000193;0.000000
2.528000;0.497300;0.100000;0.000000;0.041865;-0.000007;0.000000;-0.408948;0.000063;0.000000;1.496203;-0.000204;0.000000
2.536000;0.497622;0.100000;0.000000;0.038642;-0.000006;0.000000;-0.396742;0.000061;0.000000;1.555235;-0.000215;0.000000
2.544000;0.497918;0.100000;0.000000;0.035518;-0.000006;0.000000;-0.384062;0.000059;0.000000;1.614843;-0.000226;0.000000
2.552000;0.498190;0.100000;0.000000;0.032498;-0.000005;0.000000;-0.370903;0.000057;0.000000;1.675027;-0.000237;0.000000
2.560000;0.498438;0.100000;0.000000;0.029585;-0.000005;0.000000;-0.357260;0.000055;0.000000;1.735787;-0.000249;0.000000
2.568000;0.498664;0.100000;0.000000;0.026783;-0.000004;0.000000;-0.343129;0.000053;0.000000;1.797122;-0.000260;0.000000
2.576000;0.498867;0.100000;0.000000;0.024096;-0.000004;0.000000;-0.328505;0.000051;0.000000;1.859034;-0.000272;0.000000
2.584000;0.499050;0.100000;0.000000;0.021529;-0.000003;0.000000;-0.313383;0.000049;0.000000;1.921522;-0.000283;0.000000
2.592000;0.499212;0.100000;0.000000;0.019084;-0.000003;0.000000;-0.297759;0.000047;0.000000;1.984585;-0.000295;0.000000
2.600000;0.499355;0.100000;0.000000;0.016766;-0.000003;0.000000;-0.281628;0.000044;0.000000;2.048224;-0.000307;0.000000
2.608000;0.499481;0.100000;0.000000;0.014579;-0.000002;0.000000;-0.264986;0.000042;0.000000;2.112440;-0.000319;0.000000
2.616000;0.499589;0.100000;0.000000;0.012527;-0.000002;0.000000;-0.247828;0.000039;0.000000;2.177231;-0.000331;0.000000
2.624000;0.499681;0.100000;0.000000;0.010615;-0.000002;0.000000;-0.230149;0.000036;0.000000;2.242598;-0.000344;0.000000
2.632000;0.499759;0.100000;0.000000;0.008846;-0.000001;0.000000;-0.211944;0.000034;0.000000;2.308541;-0.000356;0.000000
2.640000;0.499823;0.100000;0.000000;0.007225;-0.000001;0.000000;-0.193210;0.000031;0.000000;2.375060;-0.000369;0.000000
2.648000;0.499875;0.100000;0.000000;0.005756;-0.000001;0.000000;-0.173942;0.000028;0.000000;2.442155;-0.000381;0.000000
2.656000;0.499916;0.100000;0.000000;0.004444;-0.000001;0.000000;-0.154134;0.000025;0.000000;2.509826;-0.000394;0.000000
2.664000;0.499947;0.100000;0.000000;0.003292;-0.000001;0.000000;-0.133783;0.000021;0.000000;2.578072;-0.000407;0.000000
2.672000;0.499969;0.100000;0.000000;0.002305;-0.000000;0.000000;-0.112884;0.000018;0.000000;2.646895;-0.000420;0.000000
2.680000;0.499984;0.100000;0.000000;0.001487;-0.000000;0.000000;-0.091431;0.000015;0.000000;2.716294;-0.000433;0.000000
2.688000;0.499993;0.100000;0.000000;0.000843;-0.000000;0.000000;-0.069422;0.000011;0.000000;2.786268;-0.000446;0.000000
2.696000;0.499998;0.100000;0.000000;0.000378;-0.000000;0.000000;-0.046850;0.000008;0.000000;2.856818;-0.000459;0.000000
2.704000;0.500000;0.100000;0.000000;0.000095;-0.000000;0.000000;-0.023711;0.000004;0.000000;2.927945;-0.000473;0.000000
2.712000;0.500000;0.100000;0.000000;0.000000;0.000000;0.000000;-0.000001;0.000000;0.000000;2.999647;-0.000486;0.000000
2.720000;0.500000;0.100000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;-0.000000;12.000000;0.000000
2.728000;0.500000;0.100001;0.000000;0.000000;0.000378;0.000000;-0.000000;0.093708;0.000000;-0.000000;11.428608;0.000000
2.736000;0.500000;0.100008;0.000000;0.000000;0.001487;0.000000;-0.000000;0.182882;0.000000;-0.000000;10.866432;0.000000
2.744000;0.500000;0.100027;0.000000;0.000000;0.003292;0.000000;-0.000000;0.267596;0.000000;-0.000000;10.313472;0.000000
2.752000;0.500000;0.100062;0.000000;0.000000;0.005757;0.000000;-0.000000;0.347922;0.000000;-0.000000;9.769728;0.000000
2.760000;0.500000;0.100120;0.000000;0.000000;0.008847;0.000000;-0.000000;0.423936;0.000000;-0.000000;9.235200;0.000000
2.768000;0.500000;0.100206;0.000000;0.000000;0.012529;0.000000;-0.000000;0.495710;0.000000;-0.000000;8.709888;0.000000
2.776000;0.500000;0.100322;0.000000;0.000000;0.016768;0.000000;-0.000000;0.563319;0.000000;-0.000000;8.193792;0.000000
2.784000;0.500000;0.100475;0.000000;0.000000;0.021531;0.000000;-0.000000;0.626835;0.000000;-0.000000;7.686912;0.000000
2.792000;0.500000;0.100668;0.000000;0.000000;0.026786;0.000000;-0.000000;0.686334;0.000000;-0.000000;7.189248;0.000000
2.800000;0.500000;0.100905;0.000000;0.000000;0.032502;0.000000;-0.000000;0.741888;0.000000;-0.000000;6.700800;0.000000
2.808000;0.500000;0.101189;0.000000;0.000000;0.038646;0.000000;-0.000000;0.793571;0.000000;-0.000000;6.221568;0.000000
2.816000;0.500000;0.101524;0.000000;0.000000;0.045189;0.000000;-0.000000;0.841458;0.000000;-0.000000;5.751552;0.000000
2.824000;0.500000;0.101913;0.000000;0.000000;0.052100;0.000000;-0.000000;0.885621;0.000000;-0.000000;5.290752;0.000000
2.832000;0.500000;0.102359;0.000000;0.000000;0.059349;0.000000;-0.000000;0.926134;0.000000;-0.000000;4.839168;0.000000
2.840000;0.500000;0.102864;0.000000;0.000000;0.066908;0.000000;-0.000000;0.963072;0.000000;-0.000000;4.396800;0.000000
2.848000;0.500000;0.103430;0.000000;0.000000;0.074749;0.000000;-0.000000;0.996508;0.000000;-0.000000;3.963648;0.000000
2.856000;0.500000;0.104060;0.000000;0.000000;0.082843;0.000000;-0.000000;1.026515;0.000000;-0.000000;3.539712;0.000000
2.864000;0.500000;0.104756;0.000000;0.000000;0.091164;0.000000;-0.000000;1.053168;0.000000;-0.000000;3.124992;0.000000
2.872000;0.500000;0.105520;0.000000;0.000000;0.099685;0.000000;-0.000000;1.076539;0.000000;-0.000000;2.719488;0.000000
2.880000;0.500000;0.106352;0.000000;0.000000;0.108380;0.000000;-0.000000;1.096704;0.000000;-0.000000;2.323200;0.000000
2.888000;0.500000;0.107254;0.000000;0.000000;0.117224;0.000000;-0.000000;1.113735;0.000000;-0.000000;1.936128;0.000000
2.896000;0.500000;0.108228;0.000000;0.000000;0.126192;0.000000;-0.000000;1.127707;0.000000;-0.000000;1.558272;0.000000
2.904000;0.500000;0.109273;0.000000;0.000000;0.135259;0.000000;-0.000000;1.138692;0.000000;-0.000000;1.189632;0.000000
2.912000;0.500000;0.110392;0.000000;0.000000;0.144403;0.000000;-0.000000;1.146765;0.000000;-0.000000;0.830208;0.000000
2.920000;0.500000;0.111584;0.000000;0.000000;0.153600;0.000000;-0.000000;1.152000;0.000000;-0.000000;0.480000;0.000000
2.928000;0.500000;0.112850;0.000000;0.000000;0.162828;0.000000;-0.000000;1.154470;0.000000;-0.000000;0.139008;0.000000
2.936000;0.500000;0.114189;0.000000;0.000000;0.172064;0.000000;-0.000000;1.154249;0.000000;-0.000000;-0.192768;0.000000
2.944000;0.500000;0.115603;0.000000;0.000000;0.181289;0.000000;-0.000000;1.151410;0.000000;-0.000000;-0.515328;0.000000
2.952000;0.500000;0.117090;0.000000;0.000000;0.190480;0.000000;-0.000000;1.146028;0.000000;-0.000000;-0.828672;0.000000
2.960000;0.500000;0.118650;0.000000;0.000000;0.199619;0.000000;-0.000000;1.138176;0.000000;-0.000000;-1.132800;0.000000
2.968000;0.500000;0.120284;0.000000;0.000000;0.208685;0.000000;-0.000000;1.127928;0.000000;0.000000;-1.427712;0.000000
2.976000;0.500000;0.121989;0.000000;0.000000;0.217659;0.000000;-0.000000;1.115357;0.000000;0.000000;-1.713408;0.000000
2.984000;0.500000;0.123766;0.000000;0.000000;0.226524;0.000000;-0.000000;1.100538;0.000000;0.000000;-1.989888;0.000000
2.992000;0.500000;0.125613;0.000000;0.000000;0.235262;0.000000;-0.000000;1.083544;0.000000;0.000000;-2.257152;0.000000
3.000000;0.500000;0.127530;0.000000;0.000000;0.243855;0.000000;-0.000000;1.064448;0.000000;0.000000;-2.515200;0.000000
